"trans_id","prop_address","prop_city","prop_zip","prop_latitude","prop_longitude","prop_census","parcel_id","sale_date","sale_price","lot_sqft","property_land_use","year_built","total_bedrooms","total_baths","airconditioning_type","prop_fireplace","prop_sqft","year","building_age"
554473709,"140 Sullivan St","Manhattan",10012,40.72703,-74.002298,360610049003000,197883280,2021-10-08,6705000,NA,107,1868,5,4.5,NA,NA,4100,2021,153
554473710,"130 W 67th St","Manhattan",10023,40.774877,-73.983229,360610153004001,158430314,2021-10-20,675000,NA,107,1975,1,1,NA,NA,NA,2021,46
554473714,"595 MAIN STREET # 1104","Manhattan",10044,NA,NA,NA,197883285,2021-10-04,461876,NA,107,1975,NA,NA,NA,NA,NA,2021,46
554473715,"595 MAIN STREET # 1117","Manhattan",10044,NA,NA,NA,197883283,2021-10-04,424397,NA,107,1975,NA,NA,NA,NA,NA,2021,46
554473724,"20 Sutton Pl S","Manhattan",10022,40.756643,-73.961651,360610106014000,157684421,2021-10-27,695000,NA,107,1953,1,1,NA,NA,NA,2021,68
554473726,"211 W 18th St","Manhattan",10011,40.741521,-73.998403,360610087003000,90521430,2021-10-29,4200000,NA,106,2001,NA,NA,NA,NA,2610,2021,20
554473731,"161 W 16th St","Manhattan",10011,40.739832,-73.998338,360610081001001,90522783,2021-10-25,605000,13100,107,1930,NA,NA,NA,NA,138320,2021,91
554473732,"400 EAST 77TH STREET # 6B","Manhattan",10075,NA,NA,NA,157688325,2021-10-27,750000,NA,107,1964,1,1,NA,NA,NA,2021,57
554473733,"349 E 49th St","Manhattan",10017,40.753659,-73.966984,360610098004000,157685929,2021-10-22,650000,NA,107,1940,NA,NA,NA,NA,NA,2021,81
554473734,"1 York St","Manhattan",10013,40.721364,-74.005595,360610033003009,90496617,2021-10-15,3450000,18272.79,106,1890,NA,NA,NA,NA,1532,2021,131
554473735,"305 W 16th St","Manhattan",10011,40.741345,-74.00192,360610083001001,90519680,2021-10-21,1670000,13800,107,2008,NA,NA,NA,NA,54856,2021,13
554473737,"435 EAST 77TH ST # 12C","Manhattan",10075,NA,NA,NA,157652848,2021-10-29,970000,NA,107,1962,2,1,NA,NA,1050,2021,59
554473739,"366 W 11th St","New York",10014,40.735262,-74.009302,360610075002002,90516480,2021-10-18,1875000,NA,106,1987,NA,NA,NA,NA,1197,2021,34
554473740,"165 E 72nd St","Manhattan",10021,40.770004,-73.960803,360610128005001,157748793,2021-11-02,470000,NA,107,1960,NA,NA,NA,NA,NA,2021,61
554549722,"417 E 90th St","Manhattan",10128,40.779152,-73.946241,360610152004000,157618902,2021-08-18,340000,NA,107,1985,NA,1,NA,NA,NA,2021,36
554549726,"77 Bleecker St","Manhattan",10012,40.727128,-73.995937,360610055011003,157641504,2021-02-02,615000,NA,107,1930,NA,1,NA,NA,NA,2021,91
554549727,"140 E 40th St","Manhattan",10016,40.749709,-73.976498,360610080001002,157694017,2021-05-28,482000,NA,107,1931,1,1,NA,NA,NA,2021,90
554549728,"131 W 85th St","Manhattan",10024,40.786593,-73.973968,360610169003000,157696074,2021-09-09,580000,NA,107,1900,1,1,NA,NA,NA,2021,121
554549730,"345 EAST 93RD STREET # 2K","Manhattan",10128,NA,NA,NA,197887754,2021-10-08,554000,NA,107,1974,1,1,NA,NA,808,2021,47
554549731,"28 E 22nd St","Manhattan",10010,40.739833,-73.988161,360610056003000,157637400,2021-10-21,2155000,NA,107,1903,1,2,NA,NA,NA,2021,118
554549732,"605 PARK AVENUE # 16B","Manhattan",10065,NA,NA,NA,157727582,2021-10-22,1450000,NA,107,1955,2,1,NA,NA,NA,2021,66
554549733,"323 Edgecombe Ave","Manhattan",10031,40.825742,-73.942613,360610231001001,157652542,2021-10-27,315000,NA,107,1906,2,1,NA,NA,NA,2021,115
554549734,"320 E 42nd St","Manhattan",10017,40.749316,-73.971408,360610088006001,197887740,2021-10-22,488000,NA,107,1929,NA,1,NA,NA,NA,2021,92
554549735,"14 W 4th St","Manhattan",10012,40.72792,-73.99348,360610055022000,90509438,2021-10-25,1400000,41800,107,1900,NA,NA,NA,NA,290492,2021,121
554549736,"11 Riverside Dr","Manhattan",10023,40.781127,-73.984492,360610159001000,157681609,2021-10-25,362983,NA,107,1950,NA,NA,NA,NA,NA,2021,71
554549738,"345 EAST 93 ST # 32K","Manhattan",10128,NA,NA,NA,157688638,2021-10-26,520000,NA,107,1974,1,1,NA,NA,NA,2021,47
554549739,"300 W 135th St","New York",10030,40.816299,-73.947822,360610221022006,90625433,2021-10-14,607500,NA,106,2003,NA,NA,NA,NA,692,2021,18
554549740,"160 WEST END AVENUE # 17J","Manhattan",10023,NA,NA,NA,90560312,2021-10-26,800000,56700,107,1963,NA,NA,NA,NA,471630,2021,58
554549741,"215 E 24th St","Manhattan",10010,40.739339,-73.981704,360610066005000,157778866,2021-10-27,830000,NA,107,1976,1,1,NA,NA,950,2021,45
554549742,"105 W 13th St","Manhattan",10011,40.736861,-73.997538,360610071001000,197887734,2021-10-26,2690000,NA,107,1961,3,3,NA,NA,NA,2021,60
554549743,"11 Riverside Dr","Manhattan",10023,40.781127,-73.984492,360610159001000,157693330,2021-10-28,450000,NA,107,1950,NA,NA,NA,NA,NA,2021,71
554549744,"11 Riverside Dr","Manhattan",10023,40.781127,-73.984492,360610159001000,197887737,2021-10-28,925000,NA,107,1950,1,1,NA,NA,NA,2021,71
554549746,"300 W 23rd St","Manhattan",10011,40.737519,-73.980766,360610064005000,195775996,2021-10-27,845000,11300,107,1931,NA,NA,NA,NA,151785,2021,90
554549747,"333 E 30th St","Manhattan",10016,40.742063,-73.976828,360610070004000,90537222,2021-10-08,798000,NA,106,1962,NA,NA,NA,NA,748,2021,59
554549748,"309 E 87th St","Manhattan",10128,40.778138,-73.949969,360610146025000,157780093,2021-10-25,845000,NA,107,1959,2,1,NA,NA,NA,2021,62
554549749,"23 Park Ave","Manhattan",10016,40.747722,-73.980361,360610080005001,157695771,2021-10-18,1567125,NA,107,1890,2,2.5,NA,NA,NA,2021,131
554549750,"422 E 72nd St","Manhattan",10021,40.766971,-73.954963,360610124003000,184163390,2021-10-22,2750000,NA,106,1990,NA,NA,NA,NA,1928,2021,31
554549751,"33 Riverside Dr","Manhattan",10023,40.782558,-73.984345,360610163002000,157689475,2021-10-21,1085000,NA,107,1928,2,1,NA,NA,NA,2021,93
554549752,"45 TUDOR CITY PLACE # 1510","Manhattan",10017,NA,NA,NA,197887741,2021-10-29,475000,NA,107,1927,1,1,NA,NA,500,2021,94
554549753,"885 W End Ave","Manhattan",10025,40.800021,-73.970134,360610191002000,197887757,2021-11-01,2085000,NA,107,1916,3,2,NA,NA,1800,2021,105
554549754,"79 W 12th St","Manhattan",10011,40.735989,-73.997445,360610063001001,157622486,2021-10-27,1950000,NA,107,1960,2,2,NA,NA,1200,2021,61
554549755,"448 E 88th St","Manhattan",10128,40.777225,-73.946748,360610144022000,197887755,2021-11-03,310000,NA,107,1920,NA,1,NA,NA,NA,2021,101
554549756,"684 Broadway","Manhattan",10012,40.7278,-73.994316,360610055022000,157752727,2021-10-15,3700000,NA,107,1905,3,2,NA,NA,2200,2021,116
554549757,"12 Beekman Pl","Manhattan",10022,40.753268,-73.965214,360610086034003,157687609,2021-11-02,1900000,NA,107,1957,3,2,NA,NA,NA,2021,64
554549758,"45 E 89th St","Manhattan",10128,40.782869,-73.957095,360610150021001,90596896,2021-10-28,3500000,NA,107,1969,NA,NA,NA,NA,487413,2021,52
554549759,"151 W 28th St","Manhattan",10001,40.74719,-73.992672,360610095001001,157693936,2021-10-28,2400000,NA,107,1922,2,2,NA,NA,NA,2021,99
554549760,"405 EAST 63RD STREET # 3JKL","Manhattan",10065,NA,NA,NA,197887752,2021-11-02,1650000,NA,107,1957,4,3,NA,NA,2500,2021,64
554549764,"595 MAIN STREET # 1001","Manhattan",10044,NA,NA,NA,197887743,2021-10-05,540008,NA,107,1975,NA,NA,NA,NA,NA,2021,46
554549765,"625 MAIN STREET # 339","Manhattan",10044,NA,NA,NA,197887746,2021-10-05,250844,NA,107,1975,NA,NA,NA,NA,NA,2021,46
554549766,"200 Chambers St","Manhattan",10007,40.716499,-74.012299,360610021002002,90492463,2021-10-26,2470000,NA,106,2005,NA,NA,NA,NA,1260,2021,16
554549768,"225 W 60th St","Manhattan",10023,40.771577,-73.988166,360610147001000,90560146,2021-10-28,1760000,NA,106,2005,NA,NA,NA,NA,1241,2021,16
554549769,"5 Tudor City Pl","Manhattan",10017,40.747986,-73.970876,360610088007000,157774500,2021-11-01,587000,NA,107,1930,1,1,NA,NA,600,2021,91
554549771,"320 W 17th St","Manhattan",10011,40.741837,-74.002181,360610083001001,197887735,2021-10-26,520000,NA,107,1920,NA,NA,NA,NA,NA,2021,101
554549772,"407 E 91st St","Manhattan",10128,40.779898,-73.946059,360610152003000,197887756,2021-10-27,1925000,NA,107,1901,3,2,NA,NA,NA,2021,120
554549774,"781 5th Ave","Manhattan",10022,40.764309,-73.97254,360610114012003,197887747,2021-11-01,715000,NA,107,1928,NA,NA,NA,NA,NA,2021,93
554549775,"44 W 77th St","Manhattan",10024,40.78011,-73.97579,360610161002000,157620728,2021-10-27,7750000,NA,107,1909,3,2.5,NA,NA,NA,2021,112
554549777,"220 E 54th St","Manhattan",10022,40.757757,-73.968174,360610098001000,157693607,2021-10-20,440000,NA,107,1962,NA,1,NA,NA,NA,2021,59
554549781,"308 E 79 ST # 14GH","Manhattan",10075,NA,NA,NA,197887751,2021-10-25,1805000,NA,107,1928,2,2,NA,NA,1400,2021,93
554549784,"7 E 14th St","Manhattan",10003,40.735853,-73.99251,360610052002006,157691818,2021-10-25,870000,NA,107,1965,1,1,NA,NA,NA,2021,56
554549785,"1420 York Ave","Manhattan",10021,40.769026,-73.95176,360610132007001,90595742,2021-04-09,328912,NA,106,1956,NA,NA,NA,NA,439,2021,65
554549786,"66 Frankfort St","Manhattan",10038,40.708924,-74.003195,360610015012003,157730148,2021-11-02,530000,NA,107,1971,NA,NA,NA,NA,NA,2021,50
554549787,"11 EAST 29TH # 38B","Manhattan",10016,NA,NA,NA,90529176,2021-10-20,1600000,9880,106,2005,NA,NA,NA,NA,1150,2021,16
554549788,"790 Riverside Dr","Manhattan",10032,40.83462,-73.94727,360610241001002,157673212,2021-10-21,2025000,NA,107,1911,4,3,NA,NA,NA,2021,110
554549790,"575 Grand St","Manhattan",10002,40.713215,-73.979147,360610002025003,197887733,2021-11-03,620000,NA,107,1955,1,1,NA,NA,NA,2021,66
554549791,"432 W 47th St","Manhattan",10036,40.761975,-73.991775,360610127003001,158427659,2021-10-27,34476,NA,107,1920,NA,NA,NA,NA,NA,2021,101
554549792,"132 35","Manhattan",10016,40.747045,-73.979602,NA,157690028,2021-10-26,775000,NA,107,1969,1,1.5,NA,NA,825,2021,52
554549793,"130 W 86th St","Manhattan",10024,40.786731,-73.973503,360610169003000,157738146,2021-11-01,1137500,NA,107,1926,1,1,NA,NA,NA,2021,95
554549794,"215 W 75th St","Manhattan",10023,40.780952,-73.980891,360610163005002,90561787,2021-10-29,832000,8760.3,107,1924,NA,NA,NA,NA,107050,2021,97
554549797,"30 W 60th St","Manhattan",10023,40.769374,-73.983957,360610145004000,157759551,2021-10-28,593000,NA,107,1957,NA,NA,NA,NA,NA,2021,64
554549799,"159 E 30th St","Manhattan",10016,40.743449,-73.980104,360610072004000,90532879,2021-10-28,850000,3600,106,1985,NA,NA,NA,NA,789,2021,36
554549800,"61 EAST 77 STREET # 8D","Manhattan",10075,NA,NA,NA,197887748,2021-10-26,710000,NA,107,1920,1,1,NA,NA,NA,2021,101
554549802,"392 Central Park W","New York",10025,40.794712,-73.965395,360610185001000,90616522,2021-10-18,1628000,NA,106,1960,NA,NA,NA,NA,1142,2021,61
554549804,"30 E 95th St","Manhattan",10128,40.786448,-73.954989,360610160014001,197887753,2021-10-27,300000,NA,107,1910,NA,NA,NA,NA,NA,2021,111
554549805,"175 W 13th St","Manhattan",10011,40.737833,-73.999831,360610071001000,157642038,2021-11-02,490000,NA,107,1961,NA,1,NA,NA,NA,2021,60
554549806,"366 W 11th St","Manhattan",10014,40.735262,-74.009302,360610075002002,90516505,2021-10-28,1375000,NA,106,1987,NA,NA,NA,NA,731,2021,34
554549807,"505 W 47th St","Manhattan",10036,40.763418,-73.993639,360610129001009,90551330,2021-10-29,530000,NA,106,2008,NA,NA,NA,NA,370,2021,13
554549808,"20 West St","Manhattan",10004,40.706184,-74.01561,360610013002005,90481977,2021-10-15,515000,NA,106,1930,NA,NA,NA,NA,512,2021,91
554549809,"22 Mercer St","Manhattan",10013,40.720495,-74.001554,360610047002013,90497777,2021-10-19,3150000,NA,106,1910,NA,NA,NA,NA,2104,2021,111
554549810,"100 Park Ter W","Manhattan",10034,40.871982,-73.916286,360610307002000,197887758,2021-10-28,449000,NA,107,1951,1,1,NA,NA,NA,2021,70
554549811,"320 E 57th St","Manhattan",10022,40.758764,-73.964746,360610108003000,197887742,2021-10-28,995000,NA,107,1928,NA,NA,NA,NA,NA,2021,93
554549812,"27 Commerce St","Manhattan",10014,40.731696,-74.004901,360610067004000,90512074,2021-11-01,1400000,NA,106,1929,NA,NA,NA,NA,513,2021,92
554549813,"457 W 57th St","Manhattan",10019,40.768983,-73.987526,360610139001000,197887736,2021-10-01,250000,NA,107,1930,NA,NA,NA,NA,NA,2021,91
554549815,"320 E 42nd St","Manhattan",10017,40.749316,-73.971408,360610088006001,197887739,2021-10-25,325000,NA,107,1929,NA,1,NA,NA,NA,2021,92
554549818,"401 EAST 65TH STREET # 2D","Manhattan",10065,NA,NA,NA,157620698,2021-10-27,730000,NA,107,1962,2,1,NA,NA,NA,2021,59
554549821,"625 MAIN STREET # 335","Manhattan",10044,NA,NA,NA,197887745,2021-10-05,448703,NA,107,1975,NA,NA,NA,NA,NA,2021,46
554549823,"30 E 9th St","Manhattan",10003,40.731678,-73.994058,360610059004000,90510376,2021-10-27,1390000,43996,107,1955,NA,NA,NA,NA,136098,2021,66
554549824,"425 E 58th St","Manhattan",10022,40.758736,-73.960946,360610106011000,157686606,2021-11-02,2170000,NA,107,1975,3,3.5,NA,NA,2400,2021,46
554549825,"320 Central Park W","Manhattan",10025,40.789156,-73.967268,360610177005000,197887738,2021-11-01,1215000,NA,107,1931,2,2,NA,NA,NA,2021,90
554549826,"315 E 68th St","Manhattan",10021,40.766215,-73.959912,NA,157641259,2021-10-28,650000,NA,107,1931,1,1,NA,NA,NA,2021,90
554549828,"315 E 69th St","Manhattan",10021,40.766678,-73.958736,360610126008000,197887750,2021-10-27,320000,NA,107,1961,NA,NA,NA,NA,NA,2021,60
554549829,"625 MAIN STREET # 237","Manhattan",10044,NA,NA,NA,197887744,2021-10-05,559094,NA,107,1975,NA,NA,NA,NA,NA,2021,46
554735030,"215 W 92nd St","Manhattan",10025,40.791996,-73.973183,360610179006001,157726499,2021-08-24,775000,NA,107,1922,1,1,NA,NA,NA,2021,99
554735034,"404 EAST 79TH STREET # 9G","Manhattan",10075,NA,NA,NA,90594886,2021-10-12,10,NA,106,1986,NA,NA,NA,NA,1059,2021,35
554735035,"170 W End Ave","Manhattan",10023,40.776787,-73.984307,360610155006000,90560342,2021-10-29,2200000,12000,107,1965,NA,NA,NA,NA,474360,2021,56
554735037,"1120 Park Ave","Manhattan",10128,40.783109,-73.955644,360610150021000,197932027,2021-10-21,600000,NA,107,1929,NA,NA,NA,NA,NA,2021,92
554735038,"45 Sutton Pl S","Manhattan",10022,40.755581,-73.961388,360610106016007,197932021,2021-10-18,606000,NA,107,1958,NA,NA,NA,NA,NA,2021,63
554735042,"415 E 37th St","Manhattan",10016,40.74553,-73.97149,360610086011010,90540440,2021-10-07,1165000,NA,106,1988,NA,NA,NA,NA,860,2021,33
554735043,"24 W 55th St","Manhattan",10019,40.762167,-73.976351,360610104001001,197932017,2021-10-26,440000,NA,107,1936,NA,1,NA,NA,NA,2021,85
554735045,"326 W 22nd St","Manhattan",10011,40.744952,-74.000315,360610089005000,157771877,2021-11-03,705000,NA,107,1920,1,1,NA,NA,NA,2021,101
554735046,"40 E 9th St","Manhattan",10003,40.731389,-73.993368,360610059004000,90510379,2021-11-01,1325000,37600,107,1959,NA,NA,NA,NA,160209,2021,62
554735050,"296 E 2nd St","Manhattan",10009,40.720572,-73.979414,360610022021000,90500827,2021-10-26,1260000,NA,106,2003,NA,NA,NA,NA,1795,2021,18
554735052,"15 W 81st St","Manhattan",10024,40.782866,-73.972578,360610165001000,197932016,2021-10-29,350000,NA,107,1930,NA,NA,NA,NA,NA,2021,91
554735053,"245 E 24th St","Manhattan",10010,40.738763,-73.980657,360610066005000,157739852,2021-10-28,500000,NA,107,1963,NA,1,NA,NA,550,2021,58
554735054,"225 E 47th St","Manhattan",10017,40.75369,-73.970946,360610090005001,197932018,2021-10-26,495000,NA,107,1939,NA,1,NA,NA,550,2021,82
554735056,"425 57","Manhattan",10019,40.768509,-73.986711,NA,197932020,2021-10-21,2300000,NA,107,1927,NA,NA,NA,NA,NA,2021,94
554735059,"333 E 30th St","Manhattan",10016,40.742063,-73.976828,360610070004000,168906232,2021-10-27,895000,NA,106,1962,NA,NA,NA,NA,755,2021,59
554735060,"150 E 73rd St","Manhattan",10021,40.770915,-73.961503,360610128005001,157630618,2021-10-28,2750000,NA,107,1923,NA,NA,NA,NA,NA,2021,98
554735061,"1100 Park Ave","Manhattan",10128,40.782514,-73.956164,360610150021001,157760914,2021-10-28,8100000,NA,107,1930,NA,NA,NA,NA,NA,2021,91
554735062,"165 W 66th St","Manhattan",10023,40.774762,-73.984074,360610153004001,158426933,2021-10-29,900000,NA,107,1962,2,1,NA,NA,NA,2021,59
554735063,"435 E 86th St","Manhattan",10028,40.776466,-73.94798,360610144021000,157680856,2021-10-21,630000,NA,107,1910,1,1,NA,NA,NA,2021,111
554735064,"235 W 102nd St","Manhattan",10025,40.798753,-73.969414,360610191004001,90620048,2021-10-22,325000,16248.12,107,1910,NA,NA,NA,NA,221974,2021,111
554735066,"200 Rector Pl","Manhattan",10280,40.708326,-74.016542,360610317043002,90484839,2021-10-22,625000,NA,106,1987,NA,NA,NA,NA,664,2021,34
554735073,"33 Riverside Dr","Manhattan",10023,40.782558,-73.984345,360610163002000,157771704,2021-10-25,1065000,NA,107,1928,1,1.5,NA,NA,NA,2021,93
554735074,"880 5th Ave","Manhattan",10021,40.770616,-73.967829,360610122004000,197932025,2021-10-25,2995000,NA,107,1948,NA,NA,NA,NA,NA,2021,73
554735075,"315 E 72nd St","Manhattan",10021,40.768762,-73.957178,360610126001002,157685207,2021-11-04,810000,NA,107,1958,NA,NA,NA,NA,NA,2021,63
554735077,"106 W 123rd St","Manhattan",10027,40.806553,-73.947227,360610222002003,90622394,2021-11-01,575000,1999.23,106,2005,NA,NA,NA,NA,567,2021,16
554735078,"166 E 92nd St","Manhattan",10128,40.782696,-73.95193,360610158012001,157752784,2021-10-21,608550,NA,107,1927,NA,NA,NA,NA,NA,2021,94
554735079,"90 Prince St","Manhattan",10012,40.724361,-73.998524,360610049001004,90507291,2021-10-29,2200000,NA,106,1900,NA,NA,NA,NA,1200,2021,121
554735080,"333 E 53rd St","Manhattan",10022,40.756356,-73.965607,360610098005000,197932019,2021-10-25,17634,NA,107,1930,NA,NA,NA,NA,NA,2021,91
554735084,"68 Bradhurst Ave","Manhattan",10039,40.823438,-73.942582,360610259001004,90627789,2021-10-29,1013500,44797.5,106,2005,NA,NA,NA,NA,1085,2021,16
554735085,"20 Pine St","Manhattan",10005,40.707729,-74.009733,360610007001002,90488311,2021-11-01,1665000,NA,106,1928,NA,NA,NA,NA,1585,2021,93
554735087,"2 Park Pl","Manhattan",10007,40.712406,-74.007736,360610021001008,168902940,2021-10-29,5200000,29974.95,106,1913,NA,NA,NA,NA,2548,2021,108
554735088,"625 MAIN STREET # 930","Manhattan",10044,NA,NA,NA,197932024,2021-10-06,483670,NA,107,1975,NA,NA,NA,NA,NA,2021,46
554735090,"25 Murray St","Manhattan",10007,40.713821,-74.008369,360610021001004,90491585,2021-10-19,1795000,13045.46,106,1930,NA,NA,NA,NA,1395,2021,91
554735095,"75 E End Ave","Manhattan",10028,40.772545,-73.946061,360610136005003,197932029,2021-11-03,2300000,NA,107,1962,NA,NA,NA,NA,NA,2021,59
554735097,"417 E 90th St","Manhattan",10128,40.779152,-73.946241,360610152004000,157638476,2021-11-04,319500,NA,107,1985,NA,1,NA,NA,NA,2021,36
554735100,"50 Morningside Dr","Manhattan",10025,40.807228,-73.956631,360610257003002,157786650,2021-11-01,752500,NA,107,1921,2,1,NA,NA,NA,2021,100
554735101,"101 W 24th St","Manhattan",10011,40.744007,-73.9924,360610091001002,90524290,2021-10-25,1925000,19760,106,2006,NA,NA,NA,NA,1113,2021,15
554735102,"300 Albany St","Manhattan",10280,40.710071,-74.017005,360610317042000,90483216,2021-10-20,545000,16226,106,1986,NA,NA,NA,NA,544,2021,35
554735104,"30 Macombs Pl","Manhattan",10039,40.826016,-73.938515,360610236002005,197932030,2021-10-28,55000,NA,107,1920,NA,NA,NA,NA,NA,2021,101
554735106,"167 EAST 61ST STREET # 15A","Manhattan",10065,NA,NA,NA,197932026,2021-10-27,1555000,NA,107,1983,2,2.5,NA,NA,1400,2021,38
554735107,"595 MAIN STREET # 1217","Manhattan",10044,NA,NA,NA,197932022,2021-10-07,448305,NA,107,1975,NA,NA,NA,NA,NA,2021,46
554735110,"120 W 58th St","Manhattan",10019,40.765159,-73.97773,360610137002000,90542338,2021-10-21,755000,NA,106,1923,NA,NA,NA,NA,665,2021,98
554735111,"595 MAIN STREET # 806","Manhattan",10044,NA,NA,NA,197932023,2021-10-07,629915,NA,107,1975,NA,NA,NA,NA,NA,2021,46
554735112,"200 W 79th St","Manhattan",10024,40.782919,-73.978901,360610167005001,90562147,2021-10-27,732500,20433,107,1975,NA,NA,NA,NA,226556,2021,46
554735117,"310 Riverside Dr","Manhattan",10025,40.800428,-73.971061,360610191002000,157759688,2021-10-21,340000,NA,107,1929,NA,1,NA,NA,NA,2021,92
554735119,"20 Pine St","Manhattan",10005,40.707729,-74.009733,360610007001002,90488365,2021-10-27,965000,NA,106,1928,NA,NA,NA,NA,1101,2021,93
554735120,"555 W 59th St","Manhattan",10019,40.771656,-73.989594,360610147001001,153727935,2021-10-28,1260000,40802.63,106,2007,NA,NA,NA,NA,773,2021,14
554873166,"303 E 57th St","Manhattan",10022,40.759278,-73.96466,360610108002001,197953403,2021-08-09,340000,NA,107,1968,1,1,NA,NA,NA,2021,53
554873169,"210 W 90th St","Manhattan",10024,40.790364,-73.973443,NA,158636870,2021-10-14,3525000,NA,107,1915,NA,NA,NA,NA,NA,2021,106
554873170,"27 W 72nd St","Manhattan",10023,40.777389,-73.97718,360610157002001,90555678,2021-10-08,1995000,NA,106,1924,NA,NA,NA,NA,1091,2021,97
554873174,"517 W 46th St","Manhattan",10036,40.762868,-73.994661,360610129001010,90551223,2021-10-20,840000,NA,106,2006,NA,NA,NA,NA,691,2021,15
554873175,"415 Greenwich St","Manhattan",10013,40.721769,-74.009495,360610039001019,90496770,2021-10-15,5355000,NA,106,1913,NA,NA,NA,NA,2276,2021,108
554873178,"1 Gracie Ter","Manhattan",10028,40.772277,-73.945803,360610136005003,157755698,2021-11-03,420000,NA,107,1953,1,1,NA,NA,NA,2021,68
554873179,"555 W 23rd St","Manhattan",10011,40.749206,-74.006019,360610099001041,90517521,2021-10-27,940000,NA,106,2005,NA,NA,NA,NA,670,2021,16
554873181,"5 E 22nd St","Manhattan",10010,40.740794,-73.988885,360610056002001,90528034,2021-10-15,1195000,NA,106,1983,NA,NA,NA,NA,611,2021,38
554873183,"125 E 84th St","Manhattan",10028,40.778548,-73.956826,360610148011001,157678615,2021-10-22,1575000,NA,107,1928,3,2,NA,NA,NA,2021,93
554873185,"150 W End Ave","Manhattan",10023,40.776548,-73.985975,360610155006000,90560327,2021-11-01,1436000,NA,107,1963,NA,NA,NA,NA,452258,2021,58
554873188,"300 EAST 62ND STREET # 1802","Manhattan",10065,NA,NA,NA,90591276,2021-10-28,941000,6750,106,1985,NA,NA,NA,NA,876,2021,36
554873189,"825 FIFTH AVENUE # 22FL","Manhattan",10065,NA,NA,NA,197953404,2021-10-29,9990000,NA,107,1927,2,3.5,NA,NA,NA,2021,94
554873190,"444 E 84th St","Manhattan",10028,40.774843,-73.948959,360610136001000,157648393,2021-10-25,1290000,NA,107,1964,2,2,NA,NA,NA,2021,57
554873192,"321 W 13th St","Manhattan",10014,40.739729,-74.003993,360610077003000,90515873,2021-10-29,2300000,NA,106,1907,NA,NA,NA,NA,1200,2021,114
554873195,"308 E 79th St","Manhattan",10075,40.772818,-73.954567,360610134003000,158431461,2021-10-20,700000,NA,107,1928,1,1,NA,NA,NA,2021,93
554873197,"387 Grand St","Manhattan",10002,40.715755,-73.988133,360610014011000,197953394,2021-11-01,850000,NA,107,1960,NA,NA,NA,NA,NA,2021,61
554873198,"20 Pine St","Manhattan",10005,40.707729,-74.009733,360610007001002,90488637,2021-10-28,870000,NA,106,1928,NA,NA,NA,NA,706,2021,93
554873199,"610 W End Ave","Manhattan",10024,40.791077,-73.975738,360610175004000,157689569,2021-11-03,1999995,NA,107,1915,2,1,NA,NA,NA,2021,106
554873200,"211 W 71st St","Manhattan",10023,40.778328,-73.982574,360610159006001,90560665,2021-10-29,1200000,9792,106,1985,NA,NA,NA,NA,772,2021,36
554873202,"300 E 23rd St","Manhattan",10010,40.737519,-73.980766,360610064005000,90536948,2021-11-01,2400000,NA,106,2008,NA,NA,NA,NA,1281,2021,13
554873203,"308 E 50th St","Manhattan",10022,40.754535,-73.968218,360610098004000,90580979,2021-11-02,6150000,1480,101,1899,NA,NA,NA,NA,3168,2021,122
554873204,"25 Central Park W","Manhattan",10023,40.770366,-73.980587,360610149005000,90553280,2021-11-01,980000,50207.5,106,1932,NA,NA,NA,NA,739,2021,89
554873206,"77 BLEEKER STREET # 612W","Manhattan",10012,NA,NA,NA,197953398,2021-11-04,870000,NA,107,1930,1,1,NA,NA,NA,2021,91
554873207,"400 Central Park W","Manhattan",10025,40.794224,-73.963692,360610189002002,90616958,2021-10-29,751500,NA,106,1960,NA,NA,NA,NA,540,2021,61
554873210,"7 E 35th St","Manhattan",10016,40.748978,-73.983192,360610082003001,197953399,2021-11-04,850000,NA,107,1979,1,1.5,NA,NA,959,2021,42
554873212,"250 Cabrini Blvd","Manhattan",10033,40.855619,-73.938416,360610275001005,157741729,2021-10-28,520000,NA,107,1936,1,1,NA,NA,NA,2021,85
554873213,"77 Park Ave","Manhattan",10016,40.749961,-73.978919,360610080002003,90534061,2021-10-29,1210000,NA,106,1924,NA,NA,NA,NA,917,2021,97
554873214,"900 W 190th St","Manhattan",10040,40.856899,-73.936358,360610273001001,157672345,2021-11-02,995000,NA,107,1954,NA,NA,NA,NA,NA,2021,67
554873215,"155 W 11th St","Manhattan",10011,40.736551,-74.000005,360610071003000,158167433,2021-10-28,6600000,NA,106,2013,NA,NA,NA,NA,1515,2021,8
554873216,"320 E 35th St","Manhattan",10016,40.744774,-73.974389,360610078005003,197953401,2021-10-26,460000,NA,107,1959,1,1,NA,NA,NA,2021,62
554873217,"136 E 36th St","Manhattan",10016,40.747505,-73.978619,360610080003000,197953400,2021-11-02,325000,NA,107,1924,NA,1,NA,NA,NA,2021,97
554873220,"345 E 81st St","Manhattan",10028,40.774045,-73.952054,360610138005000,157669504,2021-10-20,449500,NA,107,1963,NA,1,NA,NA,NA,2021,58
554873221,"504 W 55th St","Manhattan",10019,40.767989,-73.990157,360610135001009,157620764,2021-11-05,487000,NA,107,1920,NA,NA,NA,NA,NA,2021,101
554873223,"253 W 73rd St","Manhattan",10023,40.780201,-73.983029,360610159004002,90561118,2021-10-28,642000,NA,106,1926,NA,NA,NA,NA,497,2021,95
